variant,frames,orig_det_per_frame,adv_det_per_frame,missed_per_frame,new_per_frame,changed_per_frame,psnr,linf,sec_per_frame,run,source_csv,effective_alpha,limit_attempts_per_frame,limited_frame_ratio
janusnet,319.0,26.70846394984326,298.2633228840125,24.235109717868337,295.7899686520376,1.0689655172413792,35.32335091592691,0.0627451241016388,0.0385472642634699,video_outputs_visdrone,outputs\video_eval\video_outputs_visdrone\video_summary.csv,,,
janusnet,319.0,26.70846394984326,160.6771159874608,22.344827586206897,156.31347962382446,2.41692789968652,36.45472257812496,0.0627451241016388,0.0405728225710748,video_outputs_visdrone_alpha07_video1,outputs\video_eval\video_outputs_visdrone_alpha07_video1\video_summary.csv,,,
janusnet,4396.0,1.3280254777070064,0.4324385805277525,1.237488626023658,0.341901728844404,0.0,29.255102063610835,0.0627023018773702,0.041176385418576,video_eval,outputs\video_eval\video_summary.csv,,,
janusnet,319.0,26.70846394984326,160.6771159874608,22.344827586206897,156.31347962382446,2.41692789968652,36.45472257812496,0.0627451241016388,0.0448439053294824,VisDrone_Color,outputs\video_eval\VisDrone_Color\video_summary.csv,,,
janusnet,897.0,41.760312151616496,33.7123745819398,19.2742474916388,11.226309921962097,8.409141583054627,38.068624910182,0.0626874153762889,0.0496119007829279,VisDrone_Limit_80,outputs\video_eval\VisDrone_Limit_80\video_summary.csv,0.7000000000000018,1.0,0.0
janusnet,727.0,18.063273727647868,57.099037138927095,9.994497936726273,49.0302613480055,4.943603851444292,37.51733953087773,0.0627451241016388,0.0496878921607716,VisDrone_Limit_80_Area100,outputs\video_eval\VisDrone_Limit_80_Area100\video_summary.csv,0.6632187070151254,1.2627235213204953,0.2627235213204952
